year,title,bechdel_score,pass_bechdel,budget_2013,domgross_2013,intgross_2013,decade,imdb_id,language,metascore,imdb_rating,award_winner,runtime,profit,ROI,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western
2004,The Notebook,Dubious,FALSE,36995786,99890827,126127005,2000-2009,0332280,English,53,8,FALSE,123,89131219,2.4092262562011793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Phantom of the Opera,Only talk about men,FALSE,67825608,63171287,195122925,2000-2009,0293508,"English, Italian",40,7.4,FALSE,143,127297317,1.876832670633782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Polar Express,Don't talk to each other,FALSE,209642789,240410531,393449767,2000-2009,0338348,English,61,6.6,FALSE,100,183806978,0.8767627013395629,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Princess Diaries 2: Royal Engagement,Passes Bechdel,TRUE,55493679,117337605,150537624,2000-2009,0368933,English,43,5.6,FALSE,113,95043945,1.712698575994574,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Stepford Wives,Passes Bechdel,TRUE,123319288,73344915,118660249,2000-2009,0327162,English,42,5.2,FALSE,93,-4659039,-0.037780294352656334,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Terminal,Don't talk to each other,FALSE,92489466,95047057,269667169,2000-2009,0362227,"English, French, Russian, Bulgarian, Spanish",55,7.3,FALSE,128,177177703,1.9156527836370036,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Village,Passes Bechdel,TRUE,88398934,140827568,317721828,2000-2009,0368447,English,44,6.5,FALSE,108,229322894,2.5941816673943148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,The Whole Ten Yards,Don't talk to each other,FALSE,36995786,20130602,32462531,2000-2009,0327247,"English, Hungarian, Hebrew",24,5.4,FALSE,98,-4533255,-0.12253436107561007,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,Troy,Don't talk to each other,FALSE,184978932,164382856,597064223,2000-2009,0332452,English,56,7.2,FALSE,163,412085291,2.2277417570991274,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,Van Helsing,Passes Bechdel,TRUE,209642789,148168797,370143515,2000-2009,0338526,"English, Latin",35,5.9,FALSE,131,160500726,0.7655914461241021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,Vera Drake,Passes Bechdel,TRUE,13565122,4629167,16467879,2000-2009,0383694,English,83,7.7,FALSE,125,2902757,0.21398679643279286,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,White Chicks,Passes Bechdel,TRUE,24663858,85274051,137438109,2000-2009,0381707,English,41,5.3,FALSE,109,112774251,4.572449735965882,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,Wimbledon,Passes Bechdel,TRUE,43161751,20794820,51382801,2000-2009,0360201,"English, Italian",59,6.3,FALSE,98,8221050,0.1904707248786084,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,2 Fast 2 Furious,Don't talk to each other,FALSE,96222609,160945047,299075134,2000-2009,0322259,"English, Spanish",38,5.6,FALSE,107,202852525,2.108158644918888,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,21 grams,Dubious,FALSE,25321739,20572268,75544402,2000-2009,0315733,NA,NA,NA,NA,NA,50222663,1.9833812756698899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Big Fish,Don't talk to each other,FALSE,88626087,84109786,156276743,2000-2009,0319061,English,58,8,FALSE,125,67650656,0.7633266715250556,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Bon voyage,Passes Bechdel,TRUE,25321739,2980024,10586685,2000-2009,0310778,"French, German, English, Italian",68,6.9,FALSE,114,-14735054,-0.5819131932447451,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Bruce Almighty,Passes Bechdel,TRUE,102553043,307285628,612120077,2000-2009,0315327,English,46,6.7,FALSE,101,509567034,4.968814372480395,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Charlie's Angels: Full Throttle,Passes Bechdel,TRUE,151930435,127639706,287654957,2000-2009,0305357,NA,NA,NA,NA,NA,135724522,0.8933333337721306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Cold Mountain,Passes Bechdel,TRUE,101286957,121079205,204640944,2000-2009,0159365,English,73,7.2,TRUE,154,103353987,1.0204076621632536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Cradle 2 the Grave,Don't talk to each other,FALSE,31652174,43879701,71451544,2000-2009,0306685,"English, Mandarin, Korean",36,5.7,FALSE,101,39799370,1.2573976751170393,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Daddy Day Care,Passes Bechdel,TRUE,75965217,131861413,207999839,2000-2009,0317303,"English, Klingon, German",39,5.5,FALSE,92,132034622,1.738093132808401,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Daredevil,Less than 2 women,FALSE,101286957,129829011,231418562,2000-2009,0287978,"English, Greek, Italian",42,5.4,FALSE,103,130131605,1.284781465001461,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Darkness Falls,Don't talk to each other,FALSE,8862609,41198066,41198066,2000-2009,0282209,English,23,4.9,FALSE,86,32335457,3.648525733223704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Dreamcatcher,Less than 2 women,FALSE,86093913,42648478,95824131,2000-2009,0285531,English,35,5.5,FALSE,134,9730218,0.11301865208519446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Final Destination 2,Passes Bechdel,TRUE,32918261,59375255,114450037,2000-2009,0309593,English,38,6.2,FALSE,90,81531776,2.4767947492730555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Finding Nemo,Don't talk to each other,FALSE,119012174,481783272,1147664217,2000-2009,0266543,English,90,8.2,TRUE,100,1028652043,8.64325058880111,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Freaky Friday,Passes Bechdel,TRUE,32918261,139551191,203615191,2000-2009,0322330,"English, Mandarin",70,6.1,FALSE,97,170696930,5.185478358045706,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Girl with a Pearl Earring,Passes Bechdel,TRUE,15193043,14730114,54798208,2000-2009,0335119,English,72,7,FALSE,100,39605165,2.60679608423408,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Goodbye Lenin!,Passes Bechdel,TRUE,8102957,5145199,100507729,2000-2009,0301357,NA,NA,NA,NA,NA,92404772,11.403833440063917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Holes,Only talk about men,FALSE,25321739,85313907,91644342,2000-2009,0311289,English,71,7.1,FALSE,117,66322603,2.6191962171318486,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Hollywood Homicide,Don't talk to each other,FALSE,94956522,38245683,64706900,2000-2009,0329717,English,47,5.3,FALSE,116,-30249622,-0.31856286817244633,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,House of Sand and Fog,Passes Bechdel,TRUE,20890435,16466075,20457336,2000-2009,0315983,"English, Persian",71,7.6,FALSE,126,-433099,-0.020731928272436643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,How to Lose a Guy in 10 Days,Only talk about men,FALSE,63304348,133961521,224198644,2000-2009,0251127,English,45,6.3,FALSE,116,160894296,2.54159944906154,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Hulk,Don't talk to each other,FALSE,173453913,167347872,310481535,2000-2009,0286716,"English, Spanish",54,5.7,FALSE,138,137027622,0.7899944119450335,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Identity,Don't talk to each other,FALSE,35450435,66002713,104051689,2000-2009,0309698,English,64,7.3,FALSE,90,68601254,1.9351315153114481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,In the Cut,Passes Bechdel,TRUE,15193043,5972708,29998216,2000-2009,0199626,English,46,5.3,FALSE,119,14805173,0.9744705520809754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Jeepers Creepers II,Passes Bechdel,TRUE,31652174,45102830,45102830,2000-2009,0301470,English,36,5.5,FALSE,104,13450656,0.4249520427885933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Kill Bill: Vol. 1,Passes Bechdel,TRUE,69634783,88750338,228019903,2000-2009,0266697,"English, Japanese, French",69,8.2,FALSE,111,158385120,2.274511575630242,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Lara Croft Tomb Raider: The Cradle of Life,Less than 2 women,FALSE,113947826,83123367,198084062,2000-2009,0325703,"English, Mandarin",43,5.4,FALSE,117,84136236,0.7383750875598101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,"Legally Blonde 2: Red, White & Blonde",Passes Bechdel,TRUE,31652174,114756967,158690184,2000-2009,0333780,NA,NA,NA,NA,NA,127038010,4.013563491720979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Les triplettes de Belleville,Passes Bechdel,TRUE,2532174,9244066,18282439,2000-2009,0286244,NA,NA,NA,NA,NA,15750265,6.220056362635427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Lost In Translation,Dubious,FALSE,5064348,56449060,142498954,2000-2009,0335266,NA,NA,NA,NA,NA,137434606,27.137670239090994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Love Actually,Passes Bechdel,TRUE,56973913,75297075,313948928,2000-2009,0314331,"English, Portuguese, French",55,7.7,FALSE,135,256975015,4.510397855242978,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Master and Commander: The Far Side of the World,Less than 2 women,FALSE,170921739,118918972,269565280,2000-2009,0311113,"English, French, Portuguese",81,7.4,TRUE,138,98643541,0.5771269446304896,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Mona Lisa Smile,Passes Bechdel,TRUE,82295652,80780273,178778023,2000-2009,0304415,"English, Italian",45,6.3,FALSE,117,96482371,1.1723872240540727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Monster,Passes Bechdel,TRUE,6330435,43641017,73437720,2000-2009,0340855,English,74,7.3,TRUE,109,67107285,10.600738337886733,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Mystic River,Passes Bechdel,TRUE,37982609,114118990,198566990,2000-2009,0327056,English,84,8,TRUE,138,160584381,4.227839667359343,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Peter Pan,Passes Bechdel,TRUE,126608696,61301208,120601727,2000-2009,0316396,English,64,6.9,FALSE,113,-6006969,-0.047445153372403424,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Pirates of the Caribbean: The Curse of the Black Pearl,Only talk about men,FALSE,158260870,386677167,803907108,2000-2009,0325980,English,63,8.1,FALSE,143,645646238,4.07963281131969,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Pride and Prejudice,Passes Bechdel,TRUE,35450435,48583127,153093346,2000-2009,0366920,English,NA,5.4,FALSE,104,117642911,3.318518122556183,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,S.W.A.T.,Passes Bechdel,TRUE,88626087,147977201,262275924,2000-2009,0257076,"English, Spanish, French",45,6,FALSE,117,173649837,1.9593535366172716,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Scary Movie 3,Passes Bechdel,TRUE,56973913,139269669,196496696,2000-2009,0306047,English,49,5.4,FALSE,84,139522783,2.448888897625831,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Secondhand Lions,Don't talk to each other,FALSE,37982609,53265467,60648814,2000-2009,0327137,English,52,7.6,FALSE,109,22666205,0.5967521872970865,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Shanghai Knights,Don't talk to each other,FALSE,63304348,76560557,111816793,2000-2009,0300471,"English, Mandarin",58,6.2,FALSE,114,48512445,0.7663366977573167,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Shattered Glass,Only talk about men,FALSE,7596522,2795488,3713077,2000-2009,0323944,English,73,7.3,FALSE,94,-3883445,-0.5112135527284724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Sinbad: Legend of the Seven Seas,Only talk about men,FALSE,75965217,33530353,102259164,2000-2009,0165982,"English, Cantonese, Italian",48,6.6,FALSE,86,26293947,0.3461314011648252,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Something's Gotta Give,Dubious,FALSE,101286957,157862359,337646706,2000-2009,0337741,NA,NA,NA,NA,NA,236359749,2.33356550537894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Spy Kids 3-D: Game Over,Passes Bechdel,TRUE,50643478,141498677,212515222,2000-2009,0338459,English,57,4.1,FALSE,84,161871744,3.196299906574347,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Swimming Pool,Passes Bechdel,TRUE,9875478,12825598,28412666,2000-2009,0324133,"English, French",70,6.8,FALSE,102,18537188,1.8770927341441093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2003,Terminator 3: Rise of the Machines,Passes Bechdel,TRUE,215234783,190366677,548289460,2000-2009,0181852,English,66,6.4,FALSE,109,333054677,1.547401736642167,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Core,Passes Bechdel,TRUE,107617391,39389560,93858357,2000-2009,0298814,English,48,5.4,FALSE,135,-13759034,-0.12785139903642526,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Italian Job,Don't talk to each other,FALSE,75965217,134364760,223164081,2000-2009,0317740,"English, Russian, Italian",68,7,FALSE,111,147198864,1.93771399349784,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Jungle Book 2,Less than 2 women,FALSE,25321739,60647568,171812557,2000-2009,0283426,English,38,5.3,FALSE,72,146490818,5.785179998893441,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Last Samurai,Less than 2 women,FALSE,177252174,140675650,578361911,2000-2009,0325710,"English, Japanese",55,7.7,FALSE,154,401109737,2.26293267917831,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The League of Extraordinary Gentlemen,Less than 2 women,FALSE,98754783,84150728,226965337,2000-2009,0311429,"English, German, Italian",30,5.8,FALSE,110,128210554,1.2982718416787975,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Lord of the Rings: The Return of the King,Don't talk to each other,FALSE,119012174,478385772,1445122625,2000-2009,0167260,"English, Quenya, Old English, Sindarin",94,8.9,TRUE,201,1326110451,11.142645381807746,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Matrix Reloaded,Passes Bechdel,TRUE,160793043,356471453,935102616,2000-2009,0234215,"English, French",62,7.2,FALSE,138,774309573,4.815566386165103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Matrix Revolutions,Passes Bechdel,TRUE,139269565,176314964,537149747,2000-2009,0242653,"English, French",47,6.7,FALSE,129,397880182,2.8569069056832337,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The Missing,Passes Bechdel,TRUE,82295652,34058165,48432173,2000-2009,0338188,"English, Apache languages, Spanish",55,6.5,FALSE,137,-33863479,-0.41148563960584456,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,The School of Rock,Dubious,FALSE,25321739,102883716,166061455,2000-2009,0332379,NA,NA,NA,NA,NA,140739716,5.558058867915825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,Thirteen,Passes Bechdel,TRUE,2532174,5825321,12035418,2000-2009,0328538,"English, Spanish, Portuguese",70,6.9,FALSE,100,9503244,3.752998016723969,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Timeline,Don't talk to each other,FALSE,101286957,24664310,33808553,2000-2009,0300556,"English, French",28,5.6,FALSE,116,-67478404,-0.6662102011811847,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Undead,Passes Bechdel,TRUE,949565,52158,290250,2000-2009,0339840,English,34,5.6,FALSE,97,-659315,-0.6943337212302475,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Underworld,Dubious,FALSE,27853913,65799413,121175229,2000-2009,0320691,English,42,7,FALSE,121,93321316,3.350384414570405,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,Wrong Turn,Passes Bechdel,TRUE,12660870,19520239,36272829,2000-2009,0295700,English,32,6.1,FALSE,84,23611959,1.8649554888408142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,X2 (X-Men 2),Passes Bechdel,TRUE,158260870,272145004,516198274,2000-2009,0290334,NA,NA,NA,NA,NA,357937404,2.2616923816986474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
